batch_id,timestamp,ligne,produit,temperature_c,pression_bar,ph,debit_l_min,energie_kwh,temps_cycle_min,rendement_pct,taux_rebut_pct,cout_batch_mad,emission_co2_kg,alarme,operateur,qualite_finale
PROC-01481,2026-02-24 08:45,Réacteur 2,Batch P2,67.64,1.89,,106.43,136.77,102.2,82.74,4.39,2904.68,84.8,Aucune,Equipe B,Conforme
PROC-01482,2026-02-20 21:00,Ligne C,Batch P3,84.73,0.69,7.44,79.61,108.33,108.5,95.69,7.16,2637.96,67.16,Aucune,Equipe B,Conforme
PROC-01483,2026-01-01 11:30,Ligne C,Batch P3,65.99,3.61,6.92,114.08,155.13,120.4,79.53,6.3,1194.46,96.18,Température,Equipe C,Conforme
PROC-01484,2026-06-05 07:45,Réacteur 1,Batch P4,72.32,3.66,6.26,51.4,261.92,84.8,83.54,6.96,2345.08,162.39,pH,Equipe C,Conforme
PROC-01485,2026-01-14 14:15,Ligne C,Batch P1,,2.15,7.04,172.33,,79.8,90.2,1.87,1724.29,79.09,Aucune,Equipe B,Conforme
PROC-01486,2026-04-02 21:15,Réacteur 1,Batch P2,76.42,3.59,7.52,96.42,61.55,75.9,84.12,6.33,2065.9,38.16,Aucune,Equipe B,Conforme
PROC-01487,2026-04-11 16:30,Ligne B,Batch P1,84.48,3.12,8.04,131.94,220.1,96.1,85.15,2.52,2393.75,136.46,Aucune,Equipe A,Conforme
PROC-01488,2026-06-27 07:00,Ligne A,Batch P1,71.36,2.99,6.97,143.59,389.87,66.6,94.04,4.23,2370.69,241.72,Aucune,Equipe A,Conforme
PROC-01489,2026-04-25 22:45,Réacteur 2,Batch P4,72.54,3.84,7.99,91.57,100.05,77.1,,3.02,1773.1,62.03,Aucune,Equipe C,Conforme
PROC-01490,2026-02-19 11:30,Ligne A,Batch P2,59.99,3.21,6.95,117.31,118.85,115.0,80.2,5.86,3135.96,73.69,Aucune,Equipe A,Conforme
PROC-01491,2026-02-01 10:30,Ligne A,Batch P2,67.42,1.87,7.79,143.28,41.68,98.6,84.48,0.59,2970.62,25.84,Aucune,Equipe B,Conforme
PROC-01492,2026-03-28 12:45,Ligne B,Batch P2,72.87,3.4,7.09,94.49,157.62,91.3,89.94,2.11,3482.19,97.72,Température,Equipe C,Non conforme
PROC-01493,2026-04-07 06:45,Ligne C,Batch P2,70.75,3.65,7.78,120.39,127.51,121.2,84.34,5.61,2010.74,79.05,Aucune,Equipe A,Conforme
PROC-01494,2026-03-31 21:00,Ligne C,Batch P3,77.16,2.47,6.53,86.16,90.38,94.1,94.39,5.88,1287.13,56.04,Aucune,Equipe A,À contrôler
PROC-01495,2026-05-24 15:45,Ligne C,Batch P2,64.09,2.93,6.79,75.95,165.72,93.0,85.9,1.86,3621.27,102.75,Aucune,Equipe A,Conforme
PROC-01496,2026-01-07 16:45,Ligne B,Batch P4,68.65,3.15,6.91,118.06,94.49,65.9,81.13,3.28,1736.51,58.58,Aucune,Equipe B,Conforme
PROC-01497,2026-03-24 21:30,Ligne A,Batch P1,92.54,,6.76,98.46,36.73,69.5,79.83,5.15,3172.24,22.77,Aucune,Equipe A,Non conforme
PROC-01498,2026-02-21 13:00,Ligne C,Batch P2,60.33,3.65,7.9,109.61,65.13,118.8,67.85,7.29,2308.02,40.38,Aucune,Equipe B,Conforme
PROC-01499,2026-03-13 12:30,Ligne B,Batch P3,74.49,4.28,6.27,130.93,324.72,88.8,82.6,6.14,1839.12,201.33,Aucune,Equipe B,Conforme
PROC-01500,2026-06-07 10:30,Ligne C,Batch P1,71.71,3.39,6.67,146.88,117.14,106.6,90.5,8.84,2194.64,72.63,Aucune,Equipe C,Conforme
PROC-01501,2026-05-22 14:15,Réacteur 1,Batch P4,58.15,1.88,6.15,103.19,116.32,86.2,86.43,3.34,2347.92,72.12,Pression,Equipe C,Conforme
PROC-01502,2026-03-18 20:15,Réacteur 2,Batch P2,63.86,3.79,7.88,82.85,232.62,94.3,89.38,5.56,2440.65,144.22,pH,Equipe A,Conforme
PROC-01503,2026-01-16 14:30,Ligne B,Batch P1,67.22,4.09,6.52,136.72,247.27,125.1,99.0,5.99,2625.88,153.31,Débit,Equipe B,Conforme
PROC-01504,2026-01-07 09:45,Ligne A,Batch P1,75.75,3.2,6.66,101.56,175.37,78.8,76.46,5.32,1791.91,108.73,Aucune,Equipe A,À contrôler
PROC-01505,2026-03-05 19:00,Ligne A,Batch P4,86.98,3.41,7.17,91.7,232.84,76.2,87.57,2.93,2511.93,144.36,Aucune,Equipe A,Conforme
PROC-01506,2026-03-08 14:30,Ligne B,Batch P4,69.6,2.62,7.74,128.28,48.53,57.6,85.66,2.87,2532.09,30.09,Aucune,Equipe C,Conforme
PROC-01507,2026-01-30 17:30,Réacteur 1,Batch P3,75.25,3.4,6.79,82.11,208.72,129.6,90.9,2.08,3765.12,129.41,Aucune,Equipe B,Conforme
PROC-01508,2026-03-30 12:45,Ligne A,Batch P1,56.68,2.28,6.89,124.0,144.01,87.4,86.57,7.34,1610.39,89.29,Température,Equipe A,À contrôler
PROC-01509,2026-02-06 19:15,Réacteur 2,Batch P1,68.52,2.2,7.24,132.28,148.32,99.1,84.93,8.65,3121.05,91.96,Aucune,Equipe A,À contrôler
PROC-01510,2026-06-12 09:00,Ligne C,Batch P4,82.79,4.02,7.45,134.23,124.7,103.5,97.36,5.71,1452.57,77.32,Aucune,Equipe B,Conforme
PROC-01511,2026-06-21 12:30,Réacteur 2,Batch P1,66.79,3.77,6.93,123.42,126.06,134.4,85.38,5.07,2941.8,78.16,Aucune,Equipe B,Conforme
PROC-01512,2026-02-27 11:45,Réacteur 1,Batch P1,68.42,2.15,6.77,114.84,188.46,91.4,72.79,4.87,2982.72,116.84,Aucune,Equipe C,Conforme
PROC-01513,2026-01-07 15:15,Réacteur 1,Batch P3,60.16,3.63,6.35,81.17,209.53,72.6,83.55,1.58,2914.91,129.91,Aucune,Equipe A,Conforme
PROC-01514,2026-01-09 09:30,Ligne A,Batch P1,69.69,3.07,8.12,70.98,110.26,94.9,81.37,3.36,2913.83,68.36,Aucune,Equipe C,Conforme
PROC-01515,2026-02-15 08:30,Ligne C,Batch P4,68.48,4.56,6.94,136.69,83.38,120.7,81.38,5.5,2438.0,51.69,Aucune,Equipe B,Conforme
PROC-01516,2026-06-29 15:15,Ligne B,Batch P1,80.78,3.64,7.12,98.2,151.59,91.1,80.55,5.67,3437.31,93.99,Pression,Equipe A,Conforme
PROC-01517,2026-01-28 09:15,Réacteur 2,Batch P2,79.35,1.63,7.07,98.4,129.74,66.3,84.82,8.77,1905.33,80.44,Température,Equipe C,Conforme
PROC-01518,2026-06-29 21:45,Ligne A,Batch P4,79.49,2.07,6.66,104.78,146.57,108.7,86.45,3.32,2841.82,90.88,pH,Equipe A,Conforme
PROC-01519,2026-02-13 11:45,Réacteur 1,Batch P4,75.46,4.5,6.1,126.77,102.51,92.8,84.4,7.21,3592.18,63.55,Aucune,Equipe A,Conforme
PROC-01520,2026-05-05 12:30,Réacteur 2,Batch P2,86.63,3.27,6.36,101.88,211.99,97.8,82.59,3.48,1864.86,131.43,Aucune,Equipe B,Conforme
PROC-01521,2026-02-01 15:30,Ligne C,Batch P3,63.7,3.46,7.61,67.42,119.9,104.8,90.04,5.47,975.27,74.34,pH,Equipe C,Conforme
PROC-01522,2026-04-26 14:30,Réacteur 2,Batch P3,87.5,2.01,6.59,161.48,165.11,94.0,83.59,4.95,1056.93,102.37,Aucune,Equipe A,Conforme
PROC-01523,2026-01-26 18:15,Réacteur 2,Batch P2,67.45,2.57,7.16,111.4,131.31,107.2,79.09,6.11,3121.54,81.41,Débit,Equipe B,Conforme
PROC-01524,2026-05-15 07:45,Ligne C,Batch P2,80.71,1.53,7.47,115.63,225.32,71.1,79.3,1.29,1114.86,139.7,Aucune,Equipe B,À contrôler
PROC-01525,2026-04-23 06:30,Ligne B,Batch P4,79.72,2.31,6.18,73.38,90.62,93.9,82.18,4.7,2994.42,56.19,Aucune,Equipe C,À contrôler
PROC-01526,2026-02-27 15:15,Réacteur 2,Batch P1,75.96,2.66,7.28,79.97,41.11,94.0,85.19,6.02,902.01,25.49,Température,Equipe C,Conforme
PROC-01527,2026-06-06 17:00,Réacteur 2,Batch P1,76.97,3.89,7.74,111.51,107.09,90.7,86.78,1.78,1227.91,66.39,Aucune,Equipe B,À contrôler
PROC-01528,2026-02-03 10:30,Ligne B,Batch P1,69.4,5.21,7.27,80.56,150.57,101.6,83.67,0.0,2209.15,93.35,pH,Equipe A,Conforme
PROC-01529,2026-03-15 20:45,Ligne B,Batch P4,81.76,3.52,6.51,113.68,69.11,90.1,82.43,5.7,1007.49,42.85,Aucune,Equipe C,À contrôler
PROC-01530,2026-01-23 06:30,Réacteur 2,Batch P4,71.75,3.11,7.87,127.9,81.31,98.2,82.92,1.28,2239.16,50.41,Aucune,Equipe C,Conforme
PROC-01531,2026-03-16 16:00,Ligne B,Batch P1,58.67,2.91,7.32,116.84,157.82,117.8,99.0,5.57,3023.33,97.85,Aucune,Equipe A,Conforme
PROC-01532,2026-06-29 12:30,Ligne C,Batch P3,68.29,3.07,6.46,101.17,129.94,93.7,86.01,6.9,2154.29,80.56,Pression,Equipe B,À contrôler
PROC-01533,2026-01-30 18:00,Réacteur 2,Batch P2,72.96,2.79,7.16,145.17,52.54,81.7,85.3,,2179.4,32.57,Aucune,Equipe B,À contrôler
PROC-01534,2026-03-09 14:30,Ligne C,Batch P3,72.69,2.35,7.1,92.25,296.1,94.1,90.83,5.33,2006.06,183.58,Aucune,Equipe C,Conforme
PROC-01535,2026-01-20 19:30,Ligne B,Batch P4,72.42,1.64,6.61,157.37,210.23,65.1,87.52,3.89,2812.52,130.34,Aucune,Equipe A,Conforme
PROC-01536,2026-01-15 11:30,Ligne C,Batch P1,68.63,2.91,6.9,110.8,99.78,91.3,81.51,7.88,1064.68,61.86,Pression,Equipe B,Conforme
PROC-01537,2026-05-25 09:30,Ligne A,Batch P2,79.92,3.79,7.86,105.89,160.6,121.0,80.54,1.24,2455.01,99.57,Aucune,Equipe B,Conforme
PROC-01538,2026-01-26 14:45,Ligne C,Batch P4,60.71,3.34,6.85,113.55,236.38,94.6,89.93,3.87,3474.67,146.56,Aucune,Equipe A,Conforme
PROC-01539,2026-02-02 12:45,Ligne B,Batch P2,56.36,3.2,6.64,113.54,296.38,78.6,80.63,6.13,1296.47,183.75,Débit,Equipe A,Conforme
PROC-01540,2026-03-29 16:15,Ligne A,Batch P2,70.96,2.64,6.57,128.01,231.24,81.6,91.12,0.59,3780.96,143.37,Aucune,Equipe A,Conforme
PROC-01541,2026-06-02 20:15,Ligne A,Batch P3,85.74,3.02,6.85,103.49,97.44,77.9,80.63,2.07,2412.56,60.42,Aucune,Equipe B,Conforme
PROC-01542,2026-04-16 12:00,Ligne C,Batch P4,79.58,3.67,8.35,82.54,190.8,74.8,69.57,2.26,1254.18,118.29,Aucune,Equipe C,Conforme
PROC-01543,2026-04-11 13:15,Réacteur 1,Batch P3,67.58,3.04,7.16,112.19,163.02,87.8,86.03,6.03,2267.94,101.07,Aucune,Equipe B,Conforme
PROC-01544,2026-04-25 13:00,Ligne C,Batch P1,72.43,3.58,7.99,121.28,140.84,,89.35,8.03,2314.63,87.32,Aucune,Equipe C,Conforme
PROC-01545,2026-04-02 14:15,Ligne B,Batch P1,90.69,2.41,7.13,149.08,217.43,129.4,87.73,1.34,2888.97,134.81,Aucune,Equipe B,Conforme
PROC-01546,2026-02-19 07:00,Ligne C,Batch P4,64.7,3.6,6.55,164.32,131.59,118.7,93.41,1.2,2369.8,81.59,Aucune,Equipe B,Conforme
PROC-01547,2026-03-03 09:45,Ligne B,Batch P4,78.41,2.06,7.55,157.27,75.57,107.6,72.25,4.28,3154.39,46.86,Aucune,Equipe A,Conforme
PROC-01548,2026-05-01 15:00,Ligne C,Batch P3,62.48,3.16,6.85,116.2,53.95,98.5,86.74,4.95,3477.57,33.45,Aucune,Equipe A,Conforme
PROC-01549,2026-01-02 07:30,Ligne A,Batch P4,60.97,3.55,6.69,79.21,69.31,89.0,80.65,4.74,2551.25,42.97,Aucune,Equipe A,Conforme
PROC-01550,2026-05-17 18:45,Ligne B,Batch P3,81.92,3.98,6.58,83.92,213.37,123.6,90.45,5.18,1781.25,132.29,Aucune,Equipe B,Non conforme
PROC-01551,2026-05-10 21:15,Ligne B,Batch P2,79.16,3.13,6.52,99.18,144.57,72.2,83.51,6.92,3082.4,89.63,Température,Equipe B,Conforme
PROC-01552,2026-04-13 18:00,Ligne C,Batch P1,68.96,3.88,6.73,105.09,91.67,58.4,86.04,4.39,1002.41,56.83,Pression,Equipe B,À contrôler
PROC-01553,2026-03-12 18:00,Réacteur 1,Batch P1,69.03,4.46,7.06,117.48,88.81,93.9,86.65,4.3,1615.2,55.06,Aucune,Equipe A,Conforme
PROC-01554,2026-02-12 16:30,Réacteur 1,Batch P2,77.97,2.62,6.59,70.52,91.52,83.5,87.43,5.15,3443.02,56.74,Aucune,Equipe C,Conforme
PROC-01555,2026-01-14 13:00,Ligne B,Batch P2,81.08,3.4,7.59,136.4,122.13,91.2,90.95,5.79,3238.53,75.72,Température,Equipe C,Conforme
PROC-01556,2026-05-24 17:30,Ligne A,Batch P2,54.03,2.0,7.23,75.68,230.14,120.7,88.33,0.29,3326.04,142.69,pH,Equipe A,Conforme
PROC-01557,2026-05-15 11:30,Ligne C,Batch P2,76.75,3.35,7.34,106.94,124.34,147.9,92.81,3.59,2846.75,77.09,Aucune,Equipe B,Conforme
PROC-01558,2026-02-09 14:00,Ligne C,Batch P1,77.65,2.83,7.55,99.25,213.14,114.3,83.0,4.0,1260.75,132.15,Aucune,Equipe B,Conforme
PROC-01559,2026-04-28 09:15,Ligne B,Batch P4,75.78,4.19,6.37,101.1,118.21,78.0,83.62,0.97,2727.14,73.29,Température,Equipe A,Non conforme
PROC-01560,2026-03-31 14:45,Ligne C,Batch P4,87.21,4.44,7.61,83.15,118.65,103.0,87.08,5.17,3392.6,73.56,Aucune,Equipe B,Conforme
PROC-01561,2026-06-17 06:15,Ligne C,Batch P3,73.32,3.77,6.67,102.99,74.29,80.0,87.22,4.34,1494.38,46.06,Pression,Equipe C,Conforme
PROC-01562,2026-02-28 20:30,Ligne B,Batch P4,71.23,3.46,7.23,127.08,84.81,134.5,82.49,2.97,2367.75,52.58,Aucune,Equipe C,Conforme
PROC-01563,2026-03-15 09:00,Ligne C,Batch P2,53.84,2.84,7.29,135.56,90.42,122.3,91.04,4.59,1329.86,56.06,Température,Equipe C,Conforme
PROC-01564,2026-02-05 15:00,Ligne A,Batch P2,70.39,4.03,7.07,41.29,201.76,75.7,89.16,4.06,3678.62,125.09,Aucune,Equipe B,Conforme
PROC-01565,2026-01-07 10:30,Ligne C,Batch P4,77.94,2.61,7.09,122.78,,119.0,85.25,0.36,1998.88,87.32,Aucune,Equipe A,Conforme
PROC-01566,2026-04-24 11:30,Ligne A,Batch P4,74.47,3.64,6.49,154.1,165.93,93.2,76.88,1.34,3043.48,102.88,Aucune,Equipe B,À contrôler
PROC-01567,2026-01-21 06:30,Réacteur 2,Batch P2,72.63,2.98,7.39,112.11,148.63,91.8,86.96,9.43,1932.04,92.15,Aucune,Equipe B,Conforme
PROC-01568,2026-02-25 11:00,Réacteur 2,Batch P4,70.91,2.77,7.44,113.85,244.8,100.3,97.27,1.69,1934.12,151.78,Aucune,Equipe B,Conforme
PROC-01569,2026-05-31 16:45,Ligne A,Batch P1,74.59,2.27,8.17,96.8,168.97,104.8,72.8,1.08,3698.45,104.76,Aucune,Equipe B,Conforme
PROC-01570,2026-04-07 11:45,Réacteur 2,Batch P4,74.98,2.43,6.45,108.87,198.51,94.6,83.82,5.92,2822.27,123.08,Débit,Equipe A,Conforme
PROC-01571,2026-04-23 13:15,Ligne A,Batch P4,74.99,4.33,6.4,73.76,83.82,90.8,82.57,8.66,3125.69,51.97,Aucune,Equipe B,À contrôler
PROC-01572,2026-05-12 20:00,Ligne A,Batch P2,62.5,1.6,7.47,130.48,148.67,79.0,80.11,3.8,3222.67,92.17,Pression,Equipe B,Conforme
PROC-01573,2026-06-19 08:15,Réacteur 1,Batch P4,73.13,3.91,7.83,136.76,180.51,103.7,75.7,5.89,3562.17,111.91,Aucune,Equipe A,Conforme
PROC-01574,2026-06-23 08:00,Réacteur 2,Batch P4,74.32,3.45,7.67,139.2,26.85,78.0,80.44,1.27,1168.55,16.64,Aucune,Equipe B,Conforme
PROC-01575,2026-05-25 18:30,Réacteur 2,Batch P4,75.79,2.59,6.1,122.66,120.85,94.2,71.85,,2144.53,74.93,Aucune,Equipe B,Conforme
PROC-01576,2026-04-10 19:30,Ligne C,Batch P1,67.5,3.08,8.11,89.55,103.39,97.0,84.98,4.06,3151.17,64.1,pH,Equipe C,Non conforme
PROC-01577,2026-05-25 08:30,Ligne C,Batch P1,55.55,5.13,7.46,,142.54,87.5,79.93,3.33,2695.58,88.38,Aucune,Equipe B,Conforme
PROC-01578,2026-03-22 19:00,Ligne B,Batch P4,79.92,2.97,7.49,124.94,123.91,111.0,79.09,3.07,2576.63,76.83,Température,Equipe C,À contrôler
PROC-01579,2026-03-31 14:45,Réacteur 2,Batch P1,69.54,2.85,6.53,68.88,33.85,95.0,98.14,2.83,2514.81,20.99,Aucune,Equipe C,Conforme
PROC-01580,2026-05-31 16:30,Ligne B,Batch P3,68.87,2.47,7.73,110.2,118.29,83.2,93.09,7.66,1565.99,73.34,Aucune,Equipe C,À contrôler
PROC-01581,2026-04-24 10:45,Ligne A,Batch P3,62.19,3.34,7.06,111.32,177.19,121.0,81.75,4.0,1634.46,109.86,Aucune,Equipe C,Conforme
PROC-01582,2026-02-24 16:30,Ligne A,Batch P3,77.61,3.3,7.12,101.61,138.92,129.0,85.06,3.03,2948.02,86.13,Aucune,Equipe B,À contrôler
PROC-01583,2026-01-23 13:15,Réacteur 1,Batch P3,61.26,4.06,7.06,127.16,149.99,86.9,89.2,3.42,1526.13,93.0,pH,Equipe C,Conforme
PROC-01584,2026-06-20 19:45,Réacteur 1,Batch P1,59.78,3.56,7.18,130.5,217.41,101.1,80.7,3.5,1563.63,134.79,Pression,Equipe A,Conforme
PROC-01585,2026-01-31 20:45,Ligne A,Batch P3,67.76,2.46,6.51,127.46,209.22,82.5,94.44,3.03,3671.91,129.71,Aucune,Equipe C,À contrôler
PROC-01586,2026-01-06 06:45,Ligne A,Batch P2,69.46,4.03,7.09,136.16,78.77,75.4,93.43,4.57,1175.41,48.84,Aucune,Equipe B,Conforme
PROC-01587,2026-05-19 12:30,Réacteur 1,Batch P1,70.53,2.59,7.45,110.42,172.64,59.0,78.43,2.3,2126.52,107.04,Aucune,Equipe A,Conforme
PROC-01588,2026-04-20 12:30,Ligne A,Batch P3,76.65,3.16,6.78,45.46,213.37,78.6,99.0,1.58,1896.93,132.29,Aucune,Equipe B,À contrôler
PROC-01589,2026-03-21 07:00,Ligne C,Batch P2,58.77,3.24,7.32,113.97,148.6,100.8,81.64,8.26,1110.08,92.13,Aucune,Equipe B,Conforme
PROC-01590,2026-01-08 16:45,Réacteur 1,Batch P4,58.36,4.04,6.62,116.82,116.56,98.7,78.41,3.06,1417.99,72.27,pH,Equipe B,Conforme
PROC-01591,2026-03-19 15:30,Réacteur 2,Batch P3,71.38,4.02,7.24,98.43,193.51,120.1,85.21,2.53,1967.12,119.98,Aucune,Equipe A,À contrôler
PROC-01592,2026-03-16 18:30,Réacteur 1,Batch P3,69.61,3.56,6.51,92.05,194.61,61.7,,0.0,3207.05,120.66,Aucune,Equipe B,Non conforme
PROC-01593,2026-01-12 07:45,Réacteur 1,Batch P1,69.76,4.77,7.1,124.48,124.65,56.0,82.23,2.15,1891.2,77.28,pH,Equipe A,Conforme
PROC-01594,2026-05-10 19:45,Réacteur 2,Batch P4,72.95,2.39,7.08,136.71,96.62,103.5,93.81,2.25,1310.52,59.9,Aucune,Equipe C,Conforme
PROC-01595,2026-05-20 12:00,Ligne B,Batch P4,81.2,3.29,6.7,91.06,89.38,121.6,94.43,3.61,1635.12,55.42,Aucune,Equipe B,Conforme
PROC-01596,2026-02-16 18:15,Réacteur 2,Batch P4,74.18,3.65,7.5,143.6,110.51,128.8,93.28,3.89,1915.16,68.52,Pression,Equipe A,Conforme
PROC-01597,2026-01-18 18:15,Ligne A,Batch P1,77.06,3.16,6.59,91.99,136.55,107.1,80.23,6.82,1122.88,84.66,Aucune,Equipe A,Conforme
PROC-01598,2026-06-26 14:30,Ligne C,Batch P4,93.01,3.82,6.71,144.54,167.37,120.0,80.78,2.67,3613.78,103.77,Aucune,Equipe A,Conforme
PROC-01599,2026-03-01 17:15,Ligne A,Batch P2,70.95,,7.19,93.94,161.73,113.9,83.78,4.13,2381.01,100.27,Aucune,Equipe A,Conforme
PROC-01600,2026-04-16 09:45,Réacteur 1,Batch P2,73.53,3.71,6.98,132.96,159.53,102.3,75.93,6.65,1281.41,98.91,Aucune,Equipe B,Conforme
PROC-01601,2026-01-02 19:15,Ligne A,Batch P2,68.35,3.56,6.64,111.84,115.13,86.1,90.72,2.08,2437.84,71.38,Pression,Equipe C,Conforme
PROC-01602,2026-03-07 07:15,Réacteur 1,Batch P2,77.95,2.78,9.01,119.14,130.82,103.6,83.37,4.04,3636.76,81.11,Pression,Equipe C,Non conforme
PROC-01603,2026-06-02 11:45,Ligne C,Batch P1,65.42,3.76,6.69,136.83,99.88,107.5,78.55,1.27,1140.48,61.92,Aucune,Equipe B,Conforme
PROC-01604,2026-01-23 11:00,Réacteur 1,Batch P2,77.24,3.47,7.11,142.76,24.81,112.8,85.89,4.04,1532.57,15.38,Aucune,Equipe A,Conforme
PROC-01605,2026-03-04 07:45,Réacteur 1,Batch P4,83.19,2.45,7.63,82.74,25.82,81.5,92.91,1.77,1667.03,16.01,Pression,Equipe A,Conforme
PROC-01606,2026-03-21 10:30,Réacteur 1,Batch P3,79.55,3.77,8.1,152.52,180.01,78.4,78.48,4.98,1140.41,111.61,Aucune,Equipe C,Conforme
PROC-01607,2026-05-02 21:30,Ligne B,Batch P4,75.2,2.59,6.99,138.61,117.41,91.6,92.01,1.21,3299.85,72.79,Pression,Equipe A,Non conforme
PROC-01608,2026-06-15 09:30,Réacteur 2,Batch P1,70.22,2.2,6.43,85.69,170.86,89.0,86.66,4.24,3074.95,105.93,Température,Equipe C,Conforme
PROC-01609,2026-06-25 14:15,Ligne B,Batch P3,66.66,2.27,6.81,103.8,62.04,75.4,85.31,5.07,1081.28,38.46,Aucune,Equipe B,Conforme
PROC-01610,2026-02-24 07:15,Ligne A,Batch P3,67.24,3.2,6.01,101.73,107.7,119.3,79.22,1.63,999.51,66.77,Aucune,Equipe C,Conforme
PROC-01611,2026-01-01 15:45,Réacteur 2,Batch P2,81.53,3.0,7.14,95.66,100.91,119.9,94.51,6.81,1904.06,62.56,Aucune,Equipe C,Conforme
PROC-01612,2026-02-04 14:15,Ligne B,Batch P2,62.62,2.85,6.9,109.62,270.91,77.2,88.92,1.29,2221.29,167.96,Aucune,Equipe B,Conforme
PROC-01613,2026-01-13 15:45,Réacteur 1,Batch P4,84.32,3.26,7.67,147.67,153.38,146.5,85.21,4.98,2599.5,95.09,Aucune,Equipe B,Conforme
PROC-01614,2026-03-26 17:45,Ligne B,Batch P4,76.39,3.64,6.88,96.19,93.74,51.0,91.42,2.15,3470.31,58.12,Aucune,Equipe B,Conforme
PROC-01615,2026-03-21 06:15,Ligne A,Batch P2,84.07,4.03,6.61,82.16,59.36,78.1,76.61,2.37,2064.34,36.8,Aucune,Equipe B,Conforme
PROC-01616,2026-03-21 07:15,Ligne B,Batch P4,65.99,2.84,6.91,128.4,103.48,100.4,75.41,4.28,2799.25,64.16,Température,Equipe A,Conforme
PROC-01617,2026-01-23 11:30,Ligne A,Batch P4,79.59,5.23,7.75,124.6,109.85,121.7,75.67,4.15,1943.7,68.11,Aucune,Equipe C,Conforme
PROC-01618,2026-06-28 12:30,Ligne C,Batch P1,78.64,1.73,5.86,112.45,148.63,103.4,82.1,5.06,3328.45,92.15,Aucune,Equipe C,Conforme
PROC-01619,2026-04-30 20:45,Ligne B,Batch P1,62.74,3.94,6.01,81.91,66.88,78.1,90.84,4.77,2036.85,41.47,Aucune,Equipe C,Conforme
PROC-01620,2026-03-17 10:30,Ligne B,Batch P2,75.34,3.81,8.24,159.63,180.09,105.8,89.03,5.73,3579.48,111.66,Aucune,Equipe C,Conforme
PROC-01621,2026-03-23 17:00,Ligne C,Batch P3,67.44,4.32,7.64,83.88,65.36,101.5,89.27,6.4,2541.28,40.52,Aucune,Equipe B,Conforme
PROC-01622,2026-04-29 12:00,Réacteur 1,Batch P3,71.78,3.47,7.2,143.06,231.31,78.3,79.24,7.75,3304.86,143.42,Aucune,Equipe B,Conforme
PROC-01623,2026-06-21 08:45,Réacteur 1,Batch P1,64.54,2.59,,125.17,90.21,94.3,,2.97,3143.19,55.93,Aucune,Equipe B,Conforme
PROC-01624,2026-02-03 14:30,Ligne C,Batch P2,84.89,4.0,6.67,137.24,19.55,82.9,90.64,3.86,1221.08,12.12,Aucune,Equipe C,Conforme
PROC-01625,2026-01-28 16:00,Réacteur 1,Batch P1,63.47,3.77,6.79,107.08,125.41,81.8,96.29,3.05,1735.06,77.76,Aucune,Equipe C,Conforme
PROC-01626,2026-02-27 20:15,Ligne B,Batch P3,88.21,3.19,6.46,99.79,118.71,78.8,85.74,3.98,2061.54,73.6,Aucune,Equipe C,Conforme
PROC-01627,2026-06-05 21:30,Ligne C,Batch P3,70.71,2.73,7.26,88.68,223.2,100.3,91.63,2.12,3550.32,138.39,Température,Equipe A,Conforme
PROC-01628,2026-06-27 12:45,Réacteur 1,Batch P4,81.96,2.92,7.58,138.77,217.6,91.8,76.77,5.17,3451.94,134.91,Aucune,Equipe C,À contrôler
PROC-01629,2026-05-30 09:00,Réacteur 1,Batch P3,63.4,3.33,7.44,86.39,111.1,78.0,99.0,8.7,3380.71,68.88,Pression,Equipe B,Conforme
PROC-01630,2026-03-11 09:00,Réacteur 2,Batch P2,77.87,2.6,8.04,82.18,153.53,124.2,87.04,0.57,2001.25,95.19,Aucune,Equipe C,Conforme
PROC-01631,2026-03-18 11:30,Ligne A,Batch P3,81.5,1.94,7.3,92.42,253.51,70.8,91.56,2.25,1369.64,157.18,Aucune,Equipe B,Conforme
PROC-01632,2026-02-03 11:00,Ligne B,Batch P2,78.27,2.73,6.96,107.38,110.48,109.5,91.67,0.32,3557.06,68.5,Aucune,Equipe C,Conforme
PROC-01633,2026-04-01 22:00,Réacteur 2,Batch P4,72.96,3.35,6.8,96.25,78.84,93.9,78.36,0.0,1882.31,48.88,Aucune,Equipe C,Conforme
PROC-01634,2026-01-09 16:45,Ligne A,Batch P4,79.87,3.76,7.66,114.85,132.75,109.4,78.07,4.11,1875.57,82.31,Aucune,Equipe C,Non conforme
PROC-01635,2026-05-28 12:00,Réacteur 1,Batch P3,60.33,1.06,5.91,97.54,162.23,111.4,77.98,2.88,3196.25,100.58,Pression,Equipe B,Conforme
PROC-01636,2026-05-31 21:30,Ligne C,Batch P3,95.95,3.3,7.0,92.04,67.57,116.7,80.54,5.21,3281.61,41.89,Aucune,Equipe A,À contrôler
PROC-01637,2026-05-21 07:30,Réacteur 2,Batch P1,77.11,3.27,7.89,95.83,184.92,112.4,97.25,2.21,3559.82,114.65,Pression,Equipe A,Conforme
PROC-01638,2026-06-18 17:45,Réacteur 2,Batch P3,64.05,3.14,6.99,110.34,66.23,87.8,86.83,4.15,3024.7,41.06,Température,Equipe C,Conforme
PROC-01639,2026-04-22 15:00,Réacteur 1,Batch P4,86.19,2.7,6.62,78.38,96.52,98.4,82.42,7.52,2994.26,59.84,Aucune,Equipe C,À contrôler
